URL,product_id,Русский slug,Украинский slug,images,item_name,category_name,manufacturer_name,sku,model,stock_status,is_active,warranty,price,Русский title,Русский description,Украинский title,Украинский description,Максимальное сечение проводников,Маркировка
https://001.com.ua/marker-mk1-2-5-mm2-simvol-9-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК1- 2,5 мм² символ ""9"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK10-9,UMK10-9,outofstock,1,12,"72,48","Маркер МК1- 2,5 мм² символ ""9"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркировка цифры</td><td>9</td></tr></tbody></table> ","Маркер МК1- 2,5 мм² символ ""9"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркування цифри</td><td>9</td></tr></tbody></table> ","Русский ~ 2,5",Русский ~ 9
https://001.com.ua/marker-mk1-2-5-mm2-simvol-8-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК1- 2,5 мм² символ ""8"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK10-8,UMK10-8,outofstock,1,12,"72,48","Маркер МК1- 2,5 мм² символ ""8"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркировка цифры</td><td>8</td></tr></tbody></table> ","Маркер МК1- 2,5 мм² символ ""8"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркування цифри</td><td>8</td></tr></tbody></table> ","Русский ~ 2,5",Русский ~ 8
https://001.com.ua/marker-mk1-2-5-mm2-simvol-1-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК1- 2,5 мм² символ ""1"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK10-1,UMK10-1,outofstock,1,12,"72,48","Маркер МК1- 2,5 мм² символ ""1"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркировка цифры</td><td>1</td></tr></tbody></table> ","Маркер МК1- 2,5 мм² символ ""1"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркування цифри</td><td>1</td></tr></tbody></table> ","Русский ~ 2,5",Русский ~ 1
https://001.com.ua/marker-mk1-2-5-mm2-simvol-5-1000-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК1- 2,5 мм² символ ""5"" 1000 шт/рол, IEK",Маркер кабельный,IEK,UMK10-5,UMK10-5,outofstock,1,12,"72,48","Маркер МК1- 2,5 мм² символ ""5"" 1000 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркировка цифры</td><td>5</td></tr></tbody></table> ","Маркер МК1- 2,5 мм² символ ""5"" 1000 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>2,5</td></tr><tr><td>Маркування цифри</td><td>5</td></tr></tbody></table> ","Русский ~ 2,5",Русский ~ 5
https://001.com.ua/marker-mk2-4-mm2-simvol-0-500-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК2- 4 мм² символ ""0"" 500 шт/рол, IEK",Маркер кабельный,IEK,UMK20-0,UMK20-0,outofstock,1,12,"72,48","Маркер МК2- 4 мм² символ ""0"" 500 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркировка цифры</td><td>0</td></tr></tbody></table> ","Маркер МК2- 4 мм² символ ""0"" 500 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркування цифри</td><td>0</td></tr></tbody></table> ",Русский ~ 4,Русский ~ 0
https://001.com.ua/marker-mk2-4-mm2-simvol-1-500-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК2- 4 мм² символ ""1"" 500 шт/рол, IEK",Маркер кабельный,IEK,UMK20-1,UMK20-1,outofstock,1,12,"72,48","Маркер МК2- 4 мм² символ ""1"" 500 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркировка цифры</td><td>1</td></tr></tbody></table> ","Маркер МК2- 4 мм² символ ""1"" 500 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркування цифри</td><td>1</td></tr></tbody></table> ",Русский ~ 4,Русский ~ 1
https://001.com.ua/marker-mk2-4-mm2-simvol-6-500-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК2- 4 мм² символ ""6"" 500 шт/рол, IEK",Маркер кабельный,IEK,UMK20-6,UMK20-6,outofstock,1,12,"72,48","Маркер МК2- 4 мм² символ ""6"" 500 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркировка цифры</td><td>6</td></tr></tbody></table> ","Маркер МК2- 4 мм² символ ""6"" 500 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркування цифри</td><td>6</td></tr></tbody></table> ",Русский ~ 4,Русский ~ 6
https://001.com.ua/marker-mk2-4-mm2-simvol-7-500-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК2- 4 мм² символ ""7"" 500 шт/рол, IEK",Маркер кабельный,IEK,UMK20-7,UMK20-7,outofstock,1,12,"72,48","Маркер МК2- 4 мм² символ ""7"" 500 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркировка цифры</td><td>7</td></tr></tbody></table> ","Маркер МК2- 4 мм² символ ""7"" 500 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркування цифри</td><td>7</td></tr></tbody></table> ",Русский ~ 4,Русский ~ 7
https://001.com.ua/marker-mk2-4-mm2-simvol-9-500-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК2- 4 мм² символ ""9"" 500 шт/рол, IEK",Маркер кабельный,IEK,UMK20-9,UMK20-9,outofstock,1,12,"72,48","Маркер МК2- 4 мм² символ ""9"" 500 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркировка цифры</td><td>9</td></tr></tbody></table> ","Маркер МК2- 4 мм² символ ""9"" 500 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркування цифри</td><td>9</td></tr></tbody></table> ",Русский ~ 4,Русский ~ 9
https://001.com.ua/marker-mk3-10-mm2-simvol-9-180-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК3- 10 мм² символ ""9"" 180 шт/рол, IEK",Маркер кабельный,IEK,UMK40-9,UMK40-9,outofstock,1,12,"72,48","Маркер МК3- 10 мм² символ ""9"" 180 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>10</td></tr><tr><td>Маркировка цифры</td><td>9</td></tr></tbody></table> ","Маркер МК3- 10 мм² символ ""9"" 180 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>10</td></tr><tr><td>Маркування цифри</td><td>9</td></tr></tbody></table> ",Русский ~ 10,Русский ~ 9
https://001.com.ua/marker-mk3-10-mm2-simvol-b-180-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК3- 10 мм² символ ""B"" 180 шт/рол, IEK",Маркер кабельный,IEK,UMK40-B,UMK40-B,outofstock,1,12,"72,48","Маркер МК3- 10 мм² символ ""B"" 180 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>10</td></tr><tr><td>Маркировка цифры</td><td>B</td></tr></tbody></table> ","Маркер МК3- 10 мм² символ ""B"" 180 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>10</td></tr><tr><td>Маркування цифри</td><td>B</td></tr></tbody></table> ",Русский ~ 10,Русский ~ B
https://001.com.ua/markirovka-ec-1-dlya-kabelya-1-5-4-0-mm2-simvol-8-rulon-1000-sht-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-markirovka-dlya-kabelya-ec1-8-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-markirovka-dlya-kabelya-ec1-photo.jpg,"Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «8» (рулон 1000 шт.), АСКО-УКРЕМ",Маркер кабельный,АСКО-УКРЕМ,A0150080045,A0150080045,outofstock,1,12,"43,37","Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «8» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначена для удобства маркирования проводов. Маркировка выполнена в виде секционированного кембрика специальной формы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>4</td></tr><tr><td>Маркировка</td><td>8</td></tr></tbody></table>","Маркування ЕС-1 для кабелю 1,5-4,0 мм² символ «8» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначена для зручності маркування проводів. Маркування виконане у вигляді секціонованого кембрика спеціальної форми.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>4</td></tr><tr><td>Маркування</td><td>8</td></tr></tbody></table>",Русский ~ 4,Русский ~ 8
https://001.com.ua/markirovka-ec-1-dlya-kabelya-1-5-4-0-mm2-simvol-n-rulon-1000-sht-asko-ukrem,new,,,https://001.com.ua/media/photos/asko/montazh/asko-markirovka-dlya-kabelya-ec1-n-photo.jpg ;; https://001.com.ua/media/photos/asko/montazh/gabaritnye-razmery-asko-markirovka-dlya-kabelya-ec1-photo.jpg,"Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «N» (рулон 1000 шт.), АСКО-УКРЕМ",Маркер кабельный,АСКО-УКРЕМ,A0150080055,A0150080055,outofstock,1,12,"43,37","Маркировка EC-1 для кабеля 1,5-4,0 мм² символ «N» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Описание товара</h2><p>Предназначена для удобства маркирования проводов. Маркировка выполнена в виде секционированного кембрика специальной формы.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Максимальное сечение проводников, мм²</td><td>4</td></tr><tr><td>Маркировка</td><td>N</td></tr></tbody></table>","Маркування ЕС-1 для кабелю 1,5-4,0 мм² символ «N» (рулон 1000 шт.), АСКО-УКРЕМ","<h2>Опис товару</h2><p>Призначена для зручності маркування проводів. Маркування виконане у вигляді секціонованого кембрика спеціальної форми.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Максимальний перетин провідників, мм²</td><td>4</td></tr><tr><td>Маркування</td><td>N</td></tr></tbody></table>",Русский ~ 4,Русский ~ N
https://001.com.ua/marker-mk2-4-mm2-simvol-5-500-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК2- 4 мм² символ ""5"" 500 шт/рол, IEK",Маркер кабельный,IEK,UMK20-5,UMK20-5,outofstock,1,12,"72,48","Маркер МК2- 4 мм² символ ""5"" 500 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркировка цифры</td><td>5</td></tr></tbody></table> ","Маркер МК2- 4 мм² символ ""5"" 500 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>4</td></tr><tr><td>Маркування цифри</td><td>5</td></tr></tbody></table> ",Русский ~ 4,Русский ~ 5
https://001.com.ua/marker-mk3-6-mm2-simvol-1-350-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК3- 6 мм² символ ""1"" 350 шт/рол, IEK",Маркер кабельный,IEK,UMK30-1,UMK30-1,outofstock,1,12,"72,48","Маркер МК3- 6 мм² символ ""1"" 350 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркировка цифры</td><td>1</td></tr></tbody></table> ","Маркер МК3- 6 мм² символ ""1"" 350 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркування цифри</td><td>1</td></tr></tbody></table> ",Русский ~ 6,Русский ~ 1
https://001.com.ua/marker-mk3-6-mm2-simvol-2-350-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК3- 6 мм² символ ""2"" 350 шт/рол, IEK",Маркер кабельный,IEK,UMK30-2,UMK30-2,outofstock,1,12,"72,48","Маркер МК3- 6 мм² символ ""2"" 350 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркировка цифры</td><td>2</td></tr></tbody></table> ","Маркер МК3- 6 мм² символ ""2"" 350 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркування цифри</td><td>2</td></tr></tbody></table> ",Русский ~ 6,Русский ~ 2
https://001.com.ua/marker-mk3-6-mm2-simvol-3-350-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК3- 6 мм² символ ""3"" 350 шт/рол, IEK",Маркер кабельный,IEK,UMK30-3,UMK30-3,outofstock,1,12,"72,48","Маркер МК3- 6 мм² символ ""3"" 350 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркировка цифры</td><td>3</td></tr></tbody></table> ","Маркер МК3- 6 мм² символ ""3"" 350 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркування цифри</td><td>3</td></tr></tbody></table> ",Русский ~ 6,Русский ~ 3
https://001.com.ua/marker-mk3-6-mm2-simvol-7-350-sht-rol-iek,new,,,https://001.com.ua/media/photos/iek/montazh/iek-marker-kabelnyy-photo.jpg,"Маркер МК3- 6 мм² символ ""7"" 350 шт/рол, IEK",Маркер кабельный,IEK,UMK30-7,UMK30-7,outofstock,1,12,"72,48","Маркер МК3- 6 мм² символ ""7"" 350 шт/рол, IEK","<h2>Описание товара</h2><p>Предназначены для маркировки кабеля в распределительных щитах.</p><p>Выполнены из эластичного, негорючего поливинилхлорида, с отверстием для проводника.</p> <h2>Технические характеристики</h2><table><tbody><tr><td>Рабочая температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Цвет</td><td>желтый, черный</td></tr><tr><td>Форма сечения</td><td>круг</td></tr><tr><td>Сечение, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркировка цифры</td><td>7</td></tr></tbody></table> ","Маркер МК3- 6 мм² символ ""7"" 350 шт/рол, IEK","<h2>Опис товару</h2><p>Призначені для маркування кабелю в розподільних щитах.</p><p>Виконані з еластичного, негорючого полівінілхлориду, з отвором для провідника.</p> <h2>Технічні характеристики</h2><table><tbody><tr><td>Робоча температура, °С</td><td>-40 ÷ +85</td></tr><tr><td>Колір</td><td>жовтий, чорний</td></tr><tr><td>Форма перетину</td><td>круг</td></tr><tr><td>Перетин, мм<sup>2</sup></td><td>6</td></tr><tr><td>Маркування цифри</td><td>7</td></tr></tbody></table> ",Русский ~ 6,Русский ~ 7
